Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Beijing,PM2.5 - Principal,2018-01-04 03:00 AM,2018,01,04,03,10.1,42,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-04 04:00 AM,2018,01,04,04,8.0,33,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-04 05:00 AM,2018,01,04,05,9.0,38,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-04 06:00 AM,2018,01,04,06,9.0,38,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-04 07:00 AM,2018,01,04,07,9.0,38,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-04 08:00 AM,2018,01,04,08,11.0,46,Good,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-04 09:00 AM,2018,01,04,09,12.0,50,Good,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-04 10:00 AM,2018,01,04,10,11.4,48,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-04 11:00 AM,2018,01,04,11,11.7,49,Good,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-04 12:00 PM,2018,01,04,12,10.8,45,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-04 01:00 PM,2018,01,04,13,10.9,45,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-04 02:00 PM,2018,01,04,14,9.9,41,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-04 03:00 PM,2018,01,04,15,9.9,41,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-04 04:00 PM,2018,01,04,16,10.5,44,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-04 05:00 PM,2018,01,04,17,11.2,47,Good,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-04 06:00 PM,2018,01,04,18,11.8,49,Good,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-04 07:00 PM,2018,01,04,19,15.1,57,Moderate,18.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-04 08:00 PM,2018,01,04,20,16.0,59,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-04 09:00 PM,2018,01,04,21,17.0,61,Moderate,18.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-04 10:00 PM,2018,01,04,22,21.0,70,Moderate,25.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-04 11:00 PM,2018,01,04,23,22.5,73,Moderate,24.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-05 12:00 AM,2018,01,05,00,25.2,79,Moderate,28.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-05 01:00 AM,2018,01,05,01,26.1,80,Moderate,27.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-05 02:00 AM,2018,01,05,02,29.0,87,Moderate,32.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-05 03:00 AM,2018,01,05,03,32.0,93,Moderate,35.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-05 04:00 AM,2018,01,05,04,35.5,101,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-05 05:00 AM,2018,01,05,05,38.2,108,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-05 06:00 AM,2018,01,05,06,40.1,112,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-05 07:00 AM,2018,01,05,07,40.0,112,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-05 08:00 AM,2018,01,05,08,36.5,103,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-05 09:00 AM,2018,01,05,09,32.6,94,Moderate,27.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-05 10:00 AM,2018,01,05,10,28.1,85,Moderate,23.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-05 11:00 AM,2018,01,05,11,24.1,76,Moderate,21.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-05 12:00 PM,2018,01,05,12,25.0,78,Moderate,26.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-05 01:00 PM,2018,01,05,13,20.5,69,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-05 02:00 PM,2018,01,05,14,17.2,62,Moderate,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-05 03:00 PM,2018,01,05,15,16.6,60,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-05 04:00 PM,2018,01,05,16,17.8,63,Moderate,19.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-05 05:00 PM,2018,01,05,17,20.4,68,Moderate,23.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-05 06:00 PM,2018,01,05,18,18.6,65,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-05 07:00 PM,2018,01,05,19,18.3,64,Moderate,18.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-05 08:00 PM,2018,01,05,20,22.0,72,Moderate,26.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-05 09:00 PM,2018,01,05,21,48.0,132,Unhealthy for Sensitive Groups,74.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-05 10:00 PM,2018,01,05,22,67.0,157,Unhealthy,86.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-05 11:00 PM,2018,01,05,23,52.0,142,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-06 12:00 AM,2018,01,06,00,33.5,96,Moderate,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-06 01:00 AM,2018,01,06,01,24.2,76,Moderate,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-06 02:00 AM,2018,01,06,02,16.6,60,Moderate,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-06 03:00 AM,2018,01,06,03,12.3,51,Moderate,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-06 04:00 AM,2018,01,06,04,10.1,42,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-06 05:00 AM,2018,01,06,05,8.0,33,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-06 06:00 AM,2018,01,06,06,7.0,29,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-06 07:00 AM,2018,01,06,07,6.0,25,Good,5.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-06 08:00 AM,2018,01,06,08,6.0,25,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-06 09:00 AM,2018,01,06,09,6.9,29,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-06 10:00 AM,2018,01,06,10,7.9,33,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-06 11:00 AM,2018,01,06,11,8.9,37,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-06 12:00 PM,2018,01,06,12,9.4,39,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-06 01:00 PM,2018,01,06,13,8.2,34,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-06 02:00 PM,2018,01,06,14,7.6,32,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-06 03:00 PM,2018,01,06,15,6.3,26,Good,5.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-06 04:00 PM,2018,01,06,16,6.6,28,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-06 05:00 PM,2018,01,06,17,7.3,30,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-06 06:00 PM,2018,01,06,18,8.6,36,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-06 07:00 PM,2018,01,06,19,10.8,45,Good,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-06 08:00 PM,2018,01,06,20,14.9,57,Moderate,19.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-06 09:00 PM,2018,01,06,21,18.9,65,Moderate,23.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-06 10:00 PM,2018,01,06,22,21.9,72,Moderate,25.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-06 11:00 PM,2018,01,06,23,28.9,86,Moderate,36.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-07 12:00 AM,2018,01,07,00,32.5,94,Moderate,36.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-07 01:00 AM,2018,01,07,01,52.2,142,Unhealthy for Sensitive Groups,72.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-07 02:00 AM,2018,01,07,02,61.1,154,Unhealthy,70.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-07 03:00 AM,2018,01,07,03,51.0,139,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-07 04:00 AM,2018,01,07,04,51.5,140,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-07 05:00 AM,2018,01,07,05,50.2,137,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-07 06:00 AM,2018,01,07,06,50.6,138,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-07 07:00 AM,2018,01,07,07,55.3,150,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-07 08:00 AM,2018,01,07,08,53.6,146,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-07 09:00 AM,2018,01,07,09,50.8,139,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-07 10:00 AM,2018,01,07,10,46.9,129,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-07 11:00 AM,2018,01,07,11,49.4,135,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-07 12:00 PM,2018,01,07,12,50.6,138,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-07 01:00 PM,2018,01,07,13,44.8,124,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-07 02:00 PM,2018,01,07,14,41.6,116,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-07 03:00 PM,2018,01,07,15,30.0,89,Moderate,20.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-07 04:00 PM,2018,01,07,16,23.0,74,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-07 05:00 PM,2018,01,07,17,21.0,70,Moderate,19.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-07 06:00 PM,2018,01,07,18,24.5,77,Moderate,28.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-07 07:00 PM,2018,01,07,19,25.7,80,Moderate,27.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-07 08:00 PM,2018,01,07,20,23.8,76,Moderate,22.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-07 09:00 PM,2018,01,07,21,22.4,73,Moderate,21.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-07 10:00 PM,2018,01,07,22,20.2,68,Moderate,18.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-07 11:00 PM,2018,01,07,23,17.6,63,Moderate,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-08 12:00 AM,2018,01,08,00,14.7,56,Moderate,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-08 01:00 AM,2018,01,08,01,13.8,55,Moderate,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-08 02:00 AM,2018,01,08,02,14.9,57,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-08 03:00 AM,2018,01,08,03,15.4,58,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-08 04:00 AM,2018,01,08,04,16.7,61,Moderate,18.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-08 05:00 AM,2018,01,08,05,17.3,62,Moderate,18.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-08 06:00 AM,2018,01,08,06,22.1,72,Moderate,27.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-08 07:00 AM,2018,01,08,07,24.0,76,Moderate,26.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-08 08:00 AM,2018,01,08,08,23.0,74,Moderate,22.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-08 09:00 AM,2018,01,08,09,20.5,69,Moderate,18.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-08 10:00 AM,2018,01,08,10,17.2,62,Moderate,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-08 11:00 AM,2018,01,08,11,14.1,55,Moderate,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-08 12:00 PM,2018,01,08,12,13.5,54,Moderate,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-08 01:00 PM,2018,01,08,13,13.7,54,Moderate,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-08 02:00 PM,2018,01,08,14,12.8,52,Moderate,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-08 03:00 PM,2018,01,08,15,11.4,48,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-08 04:00 PM,2018,01,08,16,10.2,43,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-08 05:00 PM,2018,01,08,17,8.6,36,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-08 06:00 PM,2018,01,08,18,7.3,30,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-08 07:00 PM,2018,01,08,19,8.1,34,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-08 08:00 PM,2018,01,08,20,8.0,33,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-08 09:00 PM,2018,01,08,21,11.0,46,Good,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-08 10:00 PM,2018,01,08,22,10.0,42,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-08 11:00 PM,2018,01,08,23,9.0,38,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-09 12:00 AM,2018,01,09,00,8.5,35,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-09 01:00 AM,2018,01,09,01,8.7,36,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2018-01-09 02:00 AM,2018,01,09,02,8.3,35,Good,8.0,UG/M3,1 Hr,Valid
