Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Beijing,PM2.5 - Principal,2013-01-01 01:00 AM,2013,01,01,01,39.0,110,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-01 02:00 AM,2013,01,01,02,35.4,100,Moderate,32.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-01 03:00 AM,2013,01,01,03,28.2,85,Moderate,21.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-01 04:00 AM,2013,01,01,04,22.1,72,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-01 05:00 AM,2013,01,01,05,18.5,64,Moderate,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-01 06:00 AM,2013,01,01,06,13.7,54,Moderate,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-01 07:00 AM,2013,01,01,07,11.3,47,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-01 08:00 AM,2013,01,01,08,9.1,38,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-01 09:00 AM,2013,01,01,09,11.5,48,Good,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-01 10:00 AM,2013,01,01,10,11.2,47,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-01 11:00 AM,2013,01,01,11,10.1,42,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-01 12:00 PM,2013,01,01,12,10.0,42,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-01 01:00 PM,2013,01,01,13,13.0,53,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-01 02:00 PM,2013,01,01,14,15.0,57,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-01 03:00 PM,2013,01,01,15,15.0,57,Moderate,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-01 04:00 PM,2013,01,01,16,14.0,55,Moderate,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-01 05:00 PM,2013,01,01,17,15.0,57,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-01 06:00 PM,2013,01,01,18,15.0,57,Moderate,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-01 07:00 PM,2013,01,01,19,17.5,62,Moderate,20.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-01 08:00 PM,2013,01,01,20,17.2,62,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-01 09:00 PM,2013,01,01,21,16.6,60,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-01 10:00 PM,2013,01,01,22,17.8,63,Moderate,19.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-01 11:00 PM,2013,01,01,23,15.4,58,Moderate,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-02 12:00 AM,2013,01,02,00,16.9,61,Moderate,19.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-02 01:00 AM,2013,01,02,01,16.2,60,Moderate,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-02 02:00 AM,2013,01,02,02,17.2,62,Moderate,19.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-02 03:00 AM,2013,01,02,03,16.8,61,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-02 04:00 AM,2013,01,02,04,16.8,61,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-02 05:00 AM,2013,01,02,05,16.9,61,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-02 06:00 AM,2013,01,02,06,16.9,61,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-02 07:00 AM,2013,01,02,07,16.3,60,Moderate,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-02 08:00 AM,2013,01,02,08,15.2,58,Moderate,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-02 09:00 AM,2013,01,02,09,15.1,57,Moderate,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-02 10:00 AM,2013,01,02,10,15.1,57,Moderate,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-02 11:00 AM,2013,01,02,11,15.3,58,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-02 12:00 PM,2013,01,02,12,14.6,56,Moderate,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-02 01:00 PM,2013,01,02,13,16.0,59,Moderate,19.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2013-01-02 02:00 PM,2013,01,02,14,17.4,62,Moderate,20.0,UG/M3,1 Hr,Valid
