Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Beijing,PM2.5 - Principal,2020-01-02 02:00 AM,2020,01,02,02,58.2,152,Unhealthy,60.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-02 03:00 AM,2020,01,02,03,58.1,152,Unhealthy,58.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-02 04:00 AM,2020,01,02,04,55.9,151,Unhealthy,54.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-02 05:00 AM,2020,01,02,05,51.4,140,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-02 06:00 AM,2020,01,02,06,46.9,129,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-02 07:00 AM,2020,01,02,07,39.8,112,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-02 08:00 AM,2020,01,02,08,37.6,106,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-02 09:00 AM,2020,01,02,09,37.8,107,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-02 10:00 AM,2020,01,02,10,41.9,117,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-02 11:00 AM,2020,01,02,11,57.1,152,Unhealthy,72.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-02 12:00 PM,2020,01,02,12,61.5,154,Unhealthy,66.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-02 01:00 PM,2020,01,02,13,52.2,142,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-02 02:00 PM,2020,01,02,14,43.6,121,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-02 03:00 PM,2020,01,02,15,40.8,114,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-02 04:00 PM,2020,01,02,16,40.4,113,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-02 05:00 PM,2020,01,02,17,41.7,116,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-02 06:00 PM,2020,01,02,18,41.3,115,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-02 07:00 PM,2020,01,02,19,51.1,139,Unhealthy for Sensitive Groups,61.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-02 08:00 PM,2020,01,02,20,55.5,151,Unhealthy,60.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-02 09:00 PM,2020,01,02,21,59.7,153,Unhealthy,64.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-02 10:00 PM,2020,01,02,22,64.4,156,Unhealthy,69.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-02 11:00 PM,2020,01,02,23,68.7,158,Unhealthy,73.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-03 12:00 AM,2020,01,03,00,70.3,159,Unhealthy,72.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-03 01:00 AM,2020,01,03,01,73.1,160,Unhealthy,76.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-03 02:00 AM,2020,01,03,02,75.0,161,Unhealthy,77.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-03 03:00 AM,2020,01,03,03,74.4,161,Unhealthy,74.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-03 04:00 AM,2020,01,03,04,57.9,152,Unhealthy,40.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-03 05:00 AM,2020,01,03,05,47.1,130,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-03 06:00 AM,2020,01,03,06,35.5,101,Unhealthy for Sensitive Groups,24.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-03 07:00 AM,2020,01,03,07,33.2,95,Moderate,31.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-03 08:00 AM,2020,01,03,08,30.6,90,Moderate,28.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-03 09:00 AM,2020,01,03,09,30.3,89,Moderate,30.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-03 10:00 AM,2020,01,03,10,27.6,84,Moderate,25.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-03 11:00 AM,2020,01,03,11,27.3,83,Moderate,27.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-03 12:00 PM,2020,01,03,12,27.6,84,Moderate,28.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-03 01:00 PM,2020,01,03,13,28.8,86,Moderate,30.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-03 02:00 PM,2020,01,03,14,33.9,97,Moderate,39.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-03 03:00 PM,2020,01,03,15,38.8,109,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-03 04:00 PM,2020,01,03,16,48.2,132,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-03 05:00 PM,2020,01,03,17,49.1,134,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-03 06:00 PM,2020,01,03,18,54.0,147,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-03 07:00 PM,2020,01,03,19,56.0,151,Unhealthy,58.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-03 08:00 PM,2020,01,03,20,59.5,153,Unhealthy,63.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-03 09:00 PM,2020,01,03,21,65.2,156,Unhealthy,71.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-03 10:00 PM,2020,01,03,22,65.6,156,Unhealthy,66.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-03 11:00 PM,2020,01,03,23,66.8,157,Unhealthy,68.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-04 12:00 AM,2020,01,04,00,67.4,157,Unhealthy,68.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-04 01:00 AM,2020,01,04,01,75.2,161,Unhealthy,83.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-04 02:00 AM,2020,01,04,02,84.1,166,Unhealthy,93.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-04 03:00 AM,2020,01,04,03,70.5,159,Unhealthy,56.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-04 04:00 AM,2020,01,04,04,55.0,149,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-04 05:00 AM,2020,01,04,05,45.0,124,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-04 06:00 AM,2020,01,04,06,37.5,106,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-04 07:00 AM,2020,01,04,07,31.2,91,Moderate,25.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-04 08:00 AM,2020,01,04,08,29.1,87,Moderate,27.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-04 09:00 AM,2020,01,04,09,30.0,89,Moderate,31.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-04 10:00 AM,2020,01,04,10,27.5,83,Moderate,25.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-04 11:00 AM,2020,01,04,11,22.7,73,Moderate,18.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-04 12:00 PM,2020,01,04,12,17.8,63,Moderate,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-04 01:00 PM,2020,01,04,13,15.4,58,Moderate,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-04 02:00 PM,2020,01,04,14,15.7,59,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-04 03:00 PM,2020,01,04,15,13.3,54,Moderate,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-04 04:00 PM,2020,01,04,16,15.1,57,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-04 05:00 PM,2020,01,04,17,13.5,54,Moderate,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-04 06:00 PM,2020,01,04,18,14.2,55,Moderate,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-04 07:00 PM,2020,01,04,19,21.6,71,Moderate,29.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-04 08:00 PM,2020,01,04,20,35.3,100,Moderate,49.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-04 09:00 PM,2020,01,04,21,44.1,122,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-04 10:00 PM,2020,01,04,22,48.5,133,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-04 11:00 PM,2020,01,04,23,53.2,145,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-05 12:00 AM,2020,01,05,00,60.1,153,Unhealthy,67.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-05 01:00 AM,2020,01,05,01,68.0,157,Unhealthy,76.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-05 02:00 AM,2020,01,05,02,67.5,157,Unhealthy,67.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-05 03:00 AM,2020,01,05,03,67.7,157,Unhealthy,68.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-05 04:00 AM,2020,01,05,04,65.3,156,Unhealthy,63.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-05 05:00 AM,2020,01,05,05,64.7,156,Unhealthy,64.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-05 06:00 AM,2020,01,05,06,62.8,155,Unhealthy,61.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-05 07:00 AM,2020,01,05,07,65.8,156,Unhealthy,70.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-05 08:00 AM,2020,01,05,08,67.0,157,Unhealthy,70.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-05 09:00 AM,2020,01,05,09,72.5,160,Unhealthy,82.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-05 10:00 AM,2020,01,05,10,66.1,156,Unhealthy,54.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-05 11:00 AM,2020,01,05,11,60.2,153,Unhealthy,51.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-05 12:00 PM,2020,01,05,12,57.8,152,Unhealthy,54.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-05 01:00 PM,2020,01,05,13,59.4,153,Unhealthy,62.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-05 02:00 PM,2020,01,05,14,58.4,152,Unhealthy,57.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-05 03:00 PM,2020,01,05,15,58.2,152,Unhealthy,58.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-05 04:00 PM,2020,01,05,16,58.5,153,Unhealthy,59.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-05 05:00 PM,2020,01,05,17,59.8,153,Unhealthy,62.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-05 06:00 PM,2020,01,05,18,55.5,151,Unhealthy,49.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-05 07:00 PM,2020,01,05,19,54.8,149,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-05 08:00 PM,2020,01,05,20,54.5,148,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-05 09:00 PM,2020,01,05,21,55.0,149,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-05 10:00 PM,2020,01,05,22,55.9,151,Unhealthy,59.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-05 11:00 PM,2020,01,05,23,61.6,154,Unhealthy,73.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-06 12:00 AM,2020,01,06,00,64.4,156,Unhealthy,70.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-06 01:00 AM,2020,01,06,01,63.9,155,Unhealthy,63.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-06 02:00 AM,2020,01,06,02,57.0,152,Unhealthy,45.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-06 03:00 AM,2020,01,06,03,47.9,132,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-06 04:00 AM,2020,01,06,04,44.6,123,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-06 05:00 AM,2020,01,06,05,46.2,127,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-06 06:00 AM,2020,01,06,06,44.7,124,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-06 07:00 AM,2020,01,06,07,49.0,134,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-06 08:00 AM,2020,01,06,08,53.2,145,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-06 09:00 AM,2020,01,06,09,57.7,152,Unhealthy,63.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-06 10:00 AM,2020,01,06,10,62.5,155,Unhealthy,68.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-06 11:00 AM,2020,01,06,11,64.2,155,Unhealthy,67.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-06 12:00 PM,2020,01,06,12,64.8,156,Unhealthy,66.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-06 01:00 PM,2020,01,06,13,64.0,155,Unhealthy,63.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-06 02:00 PM,2020,01,06,14,70.5,159,Unhealthy,77.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-06 03:00 PM,2020,01,06,15,77.3,162,Unhealthy,84.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-06 04:00 PM,2020,01,06,16,75.0,161,Unhealthy,73.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-06 05:00 PM,2020,01,06,17,69.1,158,Unhealthy,63.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-06 06:00 PM,2020,01,06,18,63.6,155,Unhealthy,53.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-06 07:00 PM,2020,01,06,19,56.2,151,Unhealthy,48.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-06 08:00 PM,2020,01,06,20,55.7,151,Unhealthy,55.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-06 09:00 PM,2020,01,06,21,54.1,147,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-06 10:00 PM,2020,01,06,22,54.0,147,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-06 11:00 PM,2020,01,06,23,44.8,124,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-07 12:00 AM,2020,01,07,00,37.4,106,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-07 01:00 AM,2020,01,07,01,28.7,86,Moderate,20.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-07 02:00 AM,2020,01,07,02,20.8,69,Moderate,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-07 03:00 AM,2020,01,07,03,15.9,59,Moderate,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-07 04:00 AM,2020,01,07,04,11.9,50,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-07 05:00 AM,2020,01,07,05,9.4,39,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-07 06:00 AM,2020,01,07,06,8.2,34,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-07 07:00 AM,2020,01,07,07,9.1,38,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-07 08:00 AM,2020,01,07,08,9.0,38,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-07 09:00 AM,2020,01,07,09,8.5,35,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-07 10:00 AM,2020,01,07,10,10.2,43,Good,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-07 11:00 AM,2020,01,07,11,11.1,46,Good,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-07 12:00 PM,2020,01,07,12,11.0,46,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-07 01:00 PM,2020,01,07,13,15.0,57,Moderate,19.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-07 02:00 PM,2020,01,07,14,15.5,58,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-07 03:00 PM,2020,01,07,15,15.7,59,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-07 04:00 PM,2020,01,07,16,14.3,56,Moderate,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-07 05:00 PM,2020,01,07,17,14.6,56,Moderate,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-07 06:00 PM,2020,01,07,18,15.8,59,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-07 07:00 PM,2020,01,07,19,16.4,60,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-07 08:00 PM,2020,01,07,20,19.7,67,Moderate,23.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-07 09:00 PM,2020,01,07,21,16.3,60,Moderate,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-07 10:00 PM,2020,01,07,22,15.1,57,Moderate,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-07 11:00 PM,2020,01,07,23,13.5,54,Moderate,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-08 12:00 AM,2020,01,08,00,12.2,51,Moderate,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-08 01:00 AM,2020,01,08,01,12.6,52,Moderate,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-08 02:00 AM,2020,01,08,02,10.8,45,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-08 03:00 AM,2020,01,08,03,10.4,43,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-08 04:00 AM,2020,01,08,04,10.7,45,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-08 05:00 AM,2020,01,08,05,9.8,41,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-08 06:00 AM,2020,01,08,06,9.4,39,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-08 07:00 AM,2020,01,08,07,10.2,43,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-08 08:00 AM,2020,01,08,08,10.8,45,Good,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-08 09:00 AM,2020,01,08,09,10.5,44,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-08 10:00 AM,2020,01,08,10,10.3,43,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-08 11:00 AM,2020,01,08,11,10.2,43,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-08 12:00 PM,2020,01,08,12,10.4,43,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-08 01:00 PM,2020,01,08,13,9.6,40,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-08 02:00 PM,2020,01,08,14,10.4,43,Good,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-08 03:00 PM,2020,01,08,15,9.9,41,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-08 04:00 PM,2020,01,08,16,9.2,38,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-08 05:00 PM,2020,01,08,17,8.8,37,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-08 06:00 PM,2020,01,08,18,10.9,45,Good,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-08 07:00 PM,2020,01,08,19,12.9,53,Moderate,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-08 08:00 PM,2020,01,08,20,21.0,70,Moderate,29.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2020-01-08 09:00 PM,2020,01,08,21,29.5,88,Moderate,38.0,UG/M3,1 Hr,Valid
