Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Beijing,PM2.5 - Principal,2021-01-02 07:00 PM,2021,01,02,19,63.5,155,Unhealthy,62.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-02 08:00 PM,2021,01,02,20,62.1,154,Unhealthy,57.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-02 09:00 PM,2021,01,02,21,61.1,154,Unhealthy,57.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-02 10:00 PM,2021,01,02,22,42.7,119,Unhealthy for Sensitive Groups,27.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-02 11:00 PM,2021,01,02,23,30.3,89,Moderate,18.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-03 12:00 AM,2021,01,03,00,27.1,83,Moderate,24.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-03 01:00 AM,2021,01,03,01,18.0,63,Moderate,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-03 02:00 AM,2021,01,03,02,13.5,54,Moderate,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-03 03:00 AM,2021,01,03,03,10.2,43,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-03 04:00 AM,2021,01,03,04,7.6,32,Good,5.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-03 05:00 AM,2021,01,03,05,7.3,30,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-03 06:00 AM,2021,01,03,06,6.6,28,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-03 07:00 AM,2021,01,03,07,7.3,30,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-03 08:00 AM,2021,01,03,08,6.6,28,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-03 09:00 AM,2021,01,03,09,7.3,30,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-03 10:00 AM,2021,01,03,10,7.6,32,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-03 11:00 AM,2021,01,03,11,8.8,37,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-03 12:00 PM,2021,01,03,12,8.4,35,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-03 01:00 PM,2021,01,03,13,8.7,36,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-03 02:00 PM,2021,01,03,14,10.8,45,Good,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-03 03:00 PM,2021,01,03,15,14.4,56,Moderate,18.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-03 04:00 PM,2021,01,03,16,22.2,72,Moderate,30.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-03 05:00 PM,2021,01,03,17,24.6,77,Moderate,27.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-03 06:00 PM,2021,01,03,18,23.8,76,Moderate,23.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-03 07:00 PM,2021,01,03,19,23.9,76,Moderate,24.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-03 08:00 PM,2021,01,03,20,25.4,79,Moderate,27.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-03 09:00 PM,2021,01,03,21,24.7,77,Moderate,24.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-03 10:00 PM,2021,01,03,22,25.3,79,Moderate,26.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-03 11:00 PM,2021,01,03,23,24.1,76,Moderate,23.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-04 12:00 AM,2021,01,04,00,24.0,76,Moderate,24.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-04 01:00 AM,2021,01,04,01,25.0,78,Moderate,26.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-04 02:00 AM,2021,01,04,02,29.2,87,Moderate,34.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-04 03:00 AM,2021,01,04,03,30.4,89,Moderate,35.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-04 04:00 AM,2021,01,04,04,34.4,98,Moderate,39.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-04 05:00 AM,2021,01,04,05,38.8,109,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-04 06:00 AM,2021,01,04,06,33.3,96,Moderate,27.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-04 07:00 AM,2021,01,04,07,30.3,89,Moderate,27.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-04 08:00 AM,2021,01,04,08,27.4,83,Moderate,24.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-04 09:00 AM,2021,01,04,09,30.4,89,Moderate,34.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-04 10:00 AM,2021,01,04,10,22.2,72,Moderate,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-04 11:00 AM,2021,01,04,11,15.6,58,Moderate,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-04 12:00 PM,2021,01,04,12,10.8,45,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-04 01:00 PM,2021,01,04,13,7.4,31,Good,4.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-04 02:00 PM,2021,01,04,14,9.1,38,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-04 03:00 PM,2021,01,04,15,8.0,33,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-04 04:00 PM,2021,01,04,16,6.5,27,Good,5.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-04 05:00 PM,2021,01,04,17,6.7,28,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-04 06:00 PM,2021,01,04,18,6.8,28,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-04 07:00 PM,2021,01,04,19,6.9,29,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-04 08:00 PM,2021,01,04,20,6.4,27,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-04 09:00 PM,2021,01,04,21,6.2,26,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-04 10:00 PM,2021,01,04,22,7.1,30,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-04 11:00 PM,2021,01,04,23,9.0,38,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-05 12:00 AM,2021,01,05,00,8.0,33,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-05 01:00 AM,2021,01,05,01,8.0,33,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-05 02:00 AM,2021,01,05,02,7.0,29,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-05 03:00 AM,2021,01,05,03,4.0,17,Good,1.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-05 04:00 AM,2021,01,05,04,3.5,15,Good,3.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-05 05:00 AM,2021,01,05,05,4.7,20,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-05 06:00 AM,2021,01,05,06,4.3,18,Good,4.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-05 07:00 AM,2021,01,05,07,3.1,13,Good,2.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-05 08:00 AM,2021,01,05,08,3.5,15,Good,4.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-05 09:00 AM,2021,01,05,09,5.2,22,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-05 10:00 AM,2021,01,05,10,6.6,28,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-05 11:00 AM,2021,01,05,11,8.8,37,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-05 12:00 PM,2021,01,05,12,9.9,41,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-05 01:00 PM,2021,01,05,13,9.4,39,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-05 02:00 PM,2021,01,05,14,9.7,40,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-05 03:00 PM,2021,01,05,15,10.3,43,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-05 04:00 PM,2021,01,05,16,13.1,53,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-05 05:00 PM,2021,01,05,17,11.5,48,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-05 06:00 PM,2021,01,05,18,14.7,56,Moderate,18.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-05 07:00 PM,2021,01,05,19,16.9,61,Moderate,19.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-05 08:00 PM,2021,01,05,20,18.4,64,Moderate,20.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-05 09:00 PM,2021,01,05,21,21.2,70,Moderate,24.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-05 10:00 PM,2021,01,05,22,25.1,78,Moderate,29.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-05 11:00 PM,2021,01,05,23,25.0,78,Moderate,25.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-06 12:00 AM,2021,01,06,00,27.0,82,Moderate,29.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-06 01:00 AM,2021,01,06,01,25.0,78,Moderate,23.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-06 02:00 AM,2021,01,06,02,24.0,76,Moderate,23.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-06 03:00 AM,2021,01,06,03,18.0,63,Moderate,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-06 04:00 AM,2021,01,06,04,17.5,62,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-06 05:00 AM,2021,01,06,05,16.7,61,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-06 06:00 AM,2021,01,06,06,13.3,54,Moderate,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-06 07:00 AM,2021,01,06,07,10.6,44,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-06 08:00 AM,2021,01,06,08,8.8,37,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-06 09:00 AM,2021,01,06,09,8.9,37,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-06 10:00 AM,2021,01,06,10,8.9,37,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-06 11:00 AM,2021,01,06,11,9.9,41,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-06 12:00 PM,2021,01,06,12,10.9,45,Good,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-06 01:00 PM,2021,01,06,13,11.9,50,Good,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-06 02:00 PM,2021,01,06,14,13.9,55,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-06 03:00 PM,2021,01,06,15,16.4,60,Moderate,19.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-06 04:00 PM,2021,01,06,16,16.7,61,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-06 05:00 PM,2021,01,06,17,14.3,56,Moderate,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-06 06:00 PM,2021,01,06,18,13.1,53,Moderate,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-06 07:00 PM,2021,01,06,19,12.0,50,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-06 08:00 PM,2021,01,06,20,9.5,40,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-06 09:00 PM,2021,01,06,21,9.2,38,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-06 10:00 PM,2021,01,06,22,8.6,36,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-06 11:00 PM,2021,01,06,23,7.3,30,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-07 12:00 AM,2021,01,07,00,6.6,28,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-07 01:00 AM,2021,01,07,01,6.3,26,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-07 02:00 AM,2021,01,07,02,6.6,28,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-07 03:00 AM,2021,01,07,03,7.8,33,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-07 04:00 AM,2021,01,07,04,7.4,31,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-07 05:00 AM,2021,01,07,05,7.2,30,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-07 06:00 AM,2021,01,07,06,7.5,31,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-07 07:00 AM,2021,01,07,07,9.1,38,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-07 08:00 AM,2021,01,07,08,9.0,38,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-07 09:00 AM,2021,01,07,09,9.9,41,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-07 10:00 AM,2021,01,07,10,11.0,46,Good,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-07 11:00 AM,2021,01,07,11,13.5,54,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-07 12:00 PM,2021,01,07,12,11.7,49,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-07 01:00 PM,2021,01,07,13,10.8,45,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-07 02:00 PM,2021,01,07,14,9.9,41,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-07 03:00 PM,2021,01,07,15,9.9,41,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-07 04:00 PM,2021,01,07,16,9.9,41,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-07 05:00 PM,2021,01,07,17,8.9,37,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-07 06:00 PM,2021,01,07,18,8.4,35,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-07 07:00 PM,2021,01,07,19,7.7,32,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-07 08:00 PM,2021,01,07,20,7.8,33,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-07 09:00 PM,2021,01,07,21,6.9,29,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-07 10:00 PM,2021,01,07,22,6.9,29,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-07 11:00 PM,2021,01,07,23,7.4,31,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-08 12:00 AM,2021,01,08,00,7.6,32,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-08 01:00 AM,2021,01,08,01,7.4,31,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-08 02:00 AM,2021,01,08,02,6.8,28,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-08 03:00 AM,2021,01,08,03,5.8,24,Good,5.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-08 04:00 AM,2021,01,08,04,5.7,24,Good,5.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-08 05:00 AM,2021,01,08,05,5.4,23,Good,5.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-08 06:00 AM,2021,01,08,06,5.6,23,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-08 07:00 AM,2021,01,08,07,5.7,24,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-08 08:00 AM,2021,01,08,08,6.2,26,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-08 09:00 AM,2021,01,08,09,6.9,29,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-08 10:00 AM,2021,01,08,10,7.3,30,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-08 11:00 AM,2021,01,08,11,6.4,27,Good,5.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-08 12:00 PM,2021,01,08,12,5.8,24,Good,5.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-08 01:00 PM,2021,01,08,13,5.5,23,Good,5.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-08 02:00 PM,2021,01,08,14,5.7,24,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-08 03:00 PM,2021,01,08,15,6.2,26,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-08 04:00 PM,2021,01,08,16,8.1,34,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-08 05:00 PM,2021,01,08,17,7.0,29,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-08 06:00 PM,2021,01,08,18,4.5,19,Good,2.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-08 07:00 PM,2021,01,08,19,6.2,26,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-08 08:00 PM,2021,01,08,20,6.1,25,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-08 09:00 PM,2021,01,08,21,6.0,25,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-08 10:00 PM,2021,01,08,22,6.0,25,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-08 11:00 PM,2021,01,08,23,4.5,19,Good,3.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-09 12:00 AM,2021,01,09,00,4.7,20,Good,5.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-09 01:00 AM,2021,01,09,01,5.8,24,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-09 02:00 AM,2021,01,09,02,7.9,33,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-09 03:00 AM,2021,01,09,03,8.9,37,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-09 04:00 AM,2021,01,09,04,8.9,37,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-09 05:00 AM,2021,01,09,05,10.9,45,Good,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2021-01-09 06:00 AM,2021,01,09,06,9.4,39,Good,8.0,UG/M3,1 Hr,Valid
