Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Beijing,PM2.5 - Principal,2017-01-04 03:00 PM,2017,01,04,15,311.4,361,Hazardous,335.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 04:00 PM,2017,01,04,16,338.1,388,Hazardous,365.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 05:00 PM,2017,01,04,17,340.5,390,Hazardous,343.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 06:00 PM,2017,01,04,18,331.7,381,Hazardous,323.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 07:00 PM,2017,01,04,19,331.8,382,Hazardous,332.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 08:00 PM,2017,01,04,20,351.4,402,Hazardous,371.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 09:00 PM,2017,01,04,21,373.2,416,Hazardous,395.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 10:00 PM,2017,01,04,22,381.6,422,Hazardous,390.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-04 11:00 PM,2017,01,04,23,375.3,417,Hazardous,369.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-05 12:00 AM,2017,01,05,00,322.0,372,Hazardous,242.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-05 01:00 AM,2017,01,05,01,236.3,286,Very Unhealthy,164.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-05 02:00 AM,2017,01,05,02,197.6,248,Very Unhealthy,159.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-05 03:00 AM,2017,01,05,03,178.2,228,Very Unhealthy,159.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-05 04:00 AM,2017,01,05,04,182.1,232,Very Unhealthy,186.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-05 05:00 AM,2017,01,05,05,205.0,255,Very Unhealthy,228.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-05 06:00 AM,2017,01,05,06,225.5,275,Very Unhealthy,246.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-05 07:00 AM,2017,01,05,07,277.7,328,Hazardous,330.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-05 08:00 AM,2017,01,05,08,299.8,350,Hazardous,322.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-05 09:00 AM,2017,01,05,09,300.9,351,Hazardous,302.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-05 10:00 AM,2017,01,05,10,300.9,351,Hazardous,301.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-05 11:00 AM,2017,01,05,11,293.4,344,Hazardous,286.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-05 12:00 PM,2017,01,05,12,281.2,331,Hazardous,269.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-05 01:00 PM,2017,01,05,13,271.1,321,Hazardous,261.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-05 02:00 PM,2017,01,05,14,238.0,288,Very Unhealthy,205.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-05 03:00 PM,2017,01,05,15,224.5,274,Very Unhealthy,200.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-05 04:00 PM,2017,01,05,16,228.7,278,Very Unhealthy,229.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-05 05:00 PM,2017,01,05,17,219.7,270,Very Unhealthy,206.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-05 06:00 PM,2017,01,05,18,211.9,262,Very Unhealthy,200.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-05 07:00 PM,2017,01,05,19,213.8,264,Very Unhealthy,216.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-05 08:00 PM,2017,01,05,20,212.6,263,Very Unhealthy,208.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-05 09:00 PM,2017,01,05,21,209.5,259,Very Unhealthy,204.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-05 10:00 PM,2017,01,05,22,211.2,261,Very Unhealthy,214.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-05 11:00 PM,2017,01,05,23,213.6,264,Very Unhealthy,220.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-06 12:00 AM,2017,01,06,00,207.0,257,Very Unhealthy,191.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-06 01:00 AM,2017,01,06,01,205.7,256,Very Unhealthy,198.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-06 02:00 AM,2017,01,06,02,205.6,256,Very Unhealthy,205.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-06 03:00 AM,2017,01,06,03,207.7,258,Very Unhealthy,216.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-06 04:00 AM,2017,01,06,04,215.3,265,Very Unhealthy,243.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-06 05:00 AM,2017,01,06,05,218.1,268,Very Unhealthy,227.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-06 06:00 AM,2017,01,06,06,221.0,271,Very Unhealthy,230.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-06 07:00 AM,2017,01,06,07,232.5,282,Very Unhealthy,259.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-06 08:00 AM,2017,01,06,08,238.4,288,Very Unhealthy,254.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-06 09:00 AM,2017,01,06,09,242.8,292,Very Unhealthy,254.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-06 10:00 AM,2017,01,06,10,249.5,299,Very Unhealthy,264.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-06 11:00 AM,2017,01,06,11,267.0,317,Hazardous,293.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-06 12:00 PM,2017,01,06,12,279.1,329,Hazardous,302.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-06 01:00 PM,2017,01,06,13,267.4,318,Hazardous,246.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-06 02:00 PM,2017,01,06,14,246.9,297,Very Unhealthy,204.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-06 03:00 PM,2017,01,06,15,233.2,283,Very Unhealthy,205.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-06 04:00 PM,2017,01,06,16,225.9,276,Very Unhealthy,211.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-06 05:00 PM,2017,01,06,17,227.2,277,Very Unhealthy,230.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-06 06:00 PM,2017,01,06,18,226.5,276,Very Unhealthy,225.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-06 07:00 PM,2017,01,06,19,225.2,275,Very Unhealthy,223.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-06 08:00 PM,2017,01,06,20,225.7,276,Very Unhealthy,227.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-06 09:00 PM,2017,01,06,21,228.3,278,Very Unhealthy,234.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-06 10:00 PM,2017,01,06,22,234.6,284,Very Unhealthy,248.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-06 11:00 PM,2017,01,06,23,242.8,292,Very Unhealthy,260.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-07 12:00 AM,2017,01,07,00,240.3,290,Very Unhealthy,250.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-07 01:00 AM,2017,01,07,01,247.5,297,Very Unhealthy,267.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-07 02:00 AM,2017,01,07,02,251.5,302,Hazardous,263.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-07 03:00 AM,2017,01,07,03,251.0,301,Hazardous,251.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-07 04:00 AM,2017,01,07,04,245.5,295,Very Unhealthy,225.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-07 05:00 AM,2017,01,07,05,256.9,307,Hazardous,291.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-07 06:00 AM,2017,01,07,06,257.7,308,Hazardous,259.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-07 07:00 AM,2017,01,07,07,250.7,301,Hazardous,227.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-07 08:00 AM,2017,01,07,08,241.8,291,Very Unhealthy,217.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-07 09:00 AM,2017,01,07,09,234.4,284,Very Unhealthy,215.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-07 10:00 AM,2017,01,07,10,206.3,256,Very Unhealthy,175.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-07 11:00 AM,2017,01,07,11,184.7,235,Very Unhealthy,162.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-07 12:00 PM,2017,01,07,12,184.8,235,Very Unhealthy,185.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-07 01:00 PM,2017,01,07,13,188.8,239,Very Unhealthy,194.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-07 02:00 PM,2017,01,07,14,185.7,236,Very Unhealthy,182.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-07 03:00 PM,2017,01,07,15,157.5,208,Very Unhealthy,130.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-07 04:00 PM,2017,01,07,16,132.2,191,Unhealthy,107.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-07 05:00 PM,2017,01,07,17,121.6,185,Unhealthy,111.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-07 06:00 PM,2017,01,07,18,116.2,182,Unhealthy,111.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-07 07:00 PM,2017,01,07,19,116.1,182,Unhealthy,116.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-07 08:00 PM,2017,01,07,20,123.0,186,Unhealthy,130.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-07 09:00 PM,2017,01,07,21,129.2,189,Unhealthy,137.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-07 10:00 PM,2017,01,07,22,144.8,197,Unhealthy,164.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-07 11:00 PM,2017,01,07,23,168.8,219,Very Unhealthy,197.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-08 12:00 AM,2017,01,08,00,186.9,237,Very Unhealthy,205.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-08 01:00 AM,2017,01,08,01,126.7,188,Unhealthy,65.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-08 02:00 AM,2017,01,08,02,81.8,165,Unhealthy,37.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-08 03:00 AM,2017,01,08,03,52.9,144,Unhealthy for Sensitive Groups,24.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-08 04:00 AM,2017,01,08,04,35.9,102,Unhealthy for Sensitive Groups,19.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-08 05:00 AM,2017,01,08,05,27.9,84,Moderate,20.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-08 06:00 AM,2017,01,08,06,22.4,73,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-08 07:00 AM,2017,01,08,07,19.7,67,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-08 08:00 AM,2017,01,08,08,18.3,64,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-08 09:00 AM,2017,01,08,09,20.1,68,Moderate,22.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-08 10:00 AM,2017,01,08,10,20.5,69,Moderate,21.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-08 11:00 AM,2017,01,08,11,22.2,72,Moderate,24.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-08 12:00 PM,2017,01,08,12,21.1,70,Moderate,20.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-08 01:00 PM,2017,01,08,13,23.0,74,Moderate,25.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-08 02:00 PM,2017,01,08,14,23.0,74,Moderate,25.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-08 03:00 PM,2017,01,08,15,23.0,74,Moderate,23.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-08 04:00 PM,2017,01,08,16,21.1,70,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-08 05:00 PM,2017,01,08,17,20.7,69,Moderate,20.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-08 06:00 PM,2017,01,08,18,15.5,58,Moderate,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-08 07:00 PM,2017,01,08,19,15.7,59,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-08 08:00 PM,2017,01,08,20,15.3,58,Moderate,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-08 09:00 PM,2017,01,08,21,13.1,53,Moderate,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-08 10:00 PM,2017,01,08,22,14.5,56,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-08 11:00 PM,2017,01,08,23,12.7,52,Moderate,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2017-01-09 12:00 AM,2017,01,09,00,10.8,45,Good,9.0,UG/M3,1 Hr,Valid
